blue_mean,crop,field_id,green_mean,lat,lon,ndvi_max,ndvi_mean,ndvi_min,ndvi_std,ndwi_mean,nir_mean,red_mean,state,swir1_mean,vh_mean,vh_std,vh_vv_ratio,vv_mean,vv_std,ndvi_range,ndvi_slope
0.06525195244229191,Sugarcane,UP_S_007,0.09011067846892372,29.2,77.55,0.7915355643055623,0.5212437690302483,0.19047547043975305,0.1853668448527839,-0.5005630364826229,0.26836352752832904,0.08648292601935419,UP,0.19745099682159745,-17.74689358819559,2.8739168373660897,0.21968551748538856,-11.102213669810041,2.383517469730888,0.6010600938658093,0.01853668448527839
0.079631451473774,Sugarcane,UP_S_008,0.11171273010015237,26.55,80.38,0.805217329160276,0.430362006188215,0.14001456802015297,0.21966915042459922,-0.45801062141341153,0.2993668414762122,0.12266065831148544,UP,0.2639205785928378,-18.872400554118087,3.5564627193181404,0.1883138345805793,-11.54392210230418,2.6074923292743244,0.665202761140123,0.021966915042459925
0.0824687848479772,Sugarcane,UP_S_009,0.11109261996926575,28.9,77.75,0.7217684854004323,0.37960578562649083,0.09205286511113825,0.19381146395468554,-0.40332544272335097,0.2715270332830086,0.11853760590237532,UP,0.2397942318544749,-18.509033547639586,3.6563742676840074,0.1784766256978325,-10.824527014675931,2.776690772010595,0.629715620289294,0.019381146395468556
0.0774243836744028,Sugarcane,UP_S_010,0.10336942522146296,29.05,77.65,0.7020805236666335,0.39318515502475804,0.17034365662909307,0.16368870153084952,-0.4107197165389654,0.2482099975979544,0.10938755421409745,UP,0.2299311069884376,-18.39701586413644,2.9988531297626793,0.19574262651905977,-11.160387765627778,2.430619523168723,0.5317368670375404,0.01636887015308495
0.0744635012295129,Potato,UP_P_001,0.11158748690796719,27.2,79.5,0.8153688723561158,0.4128751811938331,0.1781135916935502,0.18692739643988934,-0.4548756569462501,0.3044192422858561,0.1255726333579283,UP,0.28292307468451994,-18.766652682311175,3.5765281568414666,0.17369342951201364,-11.062627998402428,2.7430523874423485,0.6372552806625655,0.018692739643988935
0.07617275554627102,Potato,UP_P_002,0.11322395463137866,27.3,79.6,0.7463392590973472,0.42318812196943245,0.1881301618782488,0.17633649907047386,-0.4592982202938,0.30738924154515385,0.1257964466459457,UP,0.27744244430084447,-18.898399405923477,3.63974355471525,0.1737220612373495,-11.192404163542314,2.76865507495186,0.5582090972190984,0.017633649907047386
0.12233402648711858,Potato,UP_P_003,0.1426441949991806,26.8,80.9,0.26028618196405146,0.16092253694570735,0.06340880602874717,0.04972378852590903,-0.2081448026766373,0.21603284317847285,0.15741636727874844,UP,0.23109486248810412,-13.436909706090988,2.597191002836584,0.24657077169806466,-6.913403389182999,2.666008744721868,0.1968773759353043,0.004972378852590904
0.07981443504740254,Potato,UP_P_004,0.1117386819534309,27.1,79.4,0.8274877739963666,0.4335413295778326,0.14759276855361397,0.20972714024921418,-0.4423990596725593,0.29723210063003,0.11494101530522535,UP,0.25742307878766474,-18.30167710769861,3.8676867595262867,0.16361614060035964,-10.329252743019712,2.8792601967225777,0.6798950054427526,0.02097271402492142
0.137733053649441,Potato,UP_P_005,0.15679163320690312,27.0,79.3,0.8376751854538683,0.3932002779441583,-0.011814497289848827,0.2520015954170854,-0.39343600698155046,0.32054757795269917,0.1526660857184317,UP,0.2574302586209462,-18.7577776743494,3.739331843634474,0.19316391108028053,-11.55539093795537,2.6314504687667992,0.8494896827437172,0.02520015954170854
0.11394252976420449,Potato,UP_P_006,0.14113426320774755,27.4,79.7,0.8629559565910273,0.3708998382880337,0.04732193096582796,0.2715748356740955,-0.3760346474097488,0.2967261696034518,0.14254493436537116,UP,0.24847977913784458,-18.995988841421806,3.4208958526782047,0.19225082304124785,-11.769948514979102,2.61909402981184,0.8156340256251994,0.027157483567409553
0.10019843995666615,Potato,UP_P_007,0.1336048350776003,26.9,80.85,0.6264841328225567,0.39623463762049027,0.12548602585458873,0.1311437839457667,-0.4113680817904534,0.30788223584763147,0.1398251072626885,UP,0.286985260785227,-17.407544531901195,2.717745737391497,0.20615472692040285,-10.410028727875126,2.240537102908162,0.5009981069679679,0.013114378394576671
0.06358569519118712,Potato,UP_P_008,0.08981628031640289,27.15,79.45,0.8766944955953071,0.4913226438495525,0.12511507857726373,0.25757316925678453,-0.48136462145062175,0.27389947603955683,0.09008371420474794,UP,0.20279038912475103,-19.31159048009116,3.508210359486044,0.17958083544319625,-11.796445098711036,2.78149012692062,0.7515794170180434,0.025757316925678453
0.11712025584714174,Lentil,UP_L_001,0.13355671591911297,25.32,82.98,0.40704469699472534,0.26583127060553313,-0.044751075773264565,0.09570864680912884,-0.28657308417236504,0.22792644426931508,0.1388575546932798,UP,0.22515113392511674,-14.66685919082209,2.4393525304773194,0.18382887908418652,-7.020294945261143,2.6741251466218037,0.4517957727679899,0.009570864680912885
0.08041100116425322,Lentil,UP_L_002,0.10670189204235421,25.4,83.05,0.7599975538933003,0.4679326706575394,0.1486479086193413,0.1721956557238582,-0.4652670977065144,0.2880487345128321,0.10743546335744142,UP,0.24183365299230478,-17.40667714525447,2.8324329824209267,0.1906227794536077,-10.125846628265718,2.6041093961344375,0.611349645273959,0.017219565572385822
0.13299003721739203,Lentil,UP_L_003,0.15181959005930826,25.28,82.9,0.5693600945628473,0.3462271207987829,-0.013372143628347977,0.1337801336357563,-0.3505526745112808,0.28967020906119934,0.15371659923169434,UP,0.27035536378695274,-16.72337116460395,2.722332775629515,0.16365453459166335,-8.666756997973367,2.8152610897418016,0.5827322381911952,0.01337801336357563
0.09886216371769815,Lentil,UP_L_004,0.12207132814431511,25.45,83.1,0.6714616854135453,0.41538742238813414,0.15553944192339522,0.16540364931378285,-0.4163891145008416,0.2880038915742561,0.12358583274363037,UP,0.2509445663676049,-17.439812903823675,2.9412471181957875,0.1987206638667474,-10.282281012350131,2.5638384136331087,0.5159222434901501,0.016540364931378285
0.1189483305429004,Lentil,UP_L_005,0.13664553669145144,25.35,83.0,0.32591210903416595,0.19745412220909608,-0.04565677463884342,0.0796740002958291,-0.23454183432879322,0.21858436651761237,0.1478924854383885,UP,0.2330820619028552,-14.825219289048771,2.554738454136675,0.13954459433554864,-6.015334962918153,2.9540593341384196,0.3715688836730094,0.00796740002958291
0.10851895861692959,Lentil,UP_L_006,0.13751699537644477,25.5,83.15,0.7874583965152904,0.38363346055796516,0.0503397775619095,0.23580347548236544,-0.3970300696474983,0.30649697692045613,0.14379365504064906,UP,0.27638300163797214,-18.94887733433932,3.454216026582701,0.18335072090857824,-11.492022792783533,2.61249084356926,0.7371186189533808,0.023580347548236544
0.11533980288585624,Lentil,UP_L_007,0.13902416741481316,25.25,82.85,0.7355395861358017,0.41563105011155593,-0.017340305954659893,0.20132581278289696,-0.421666559452742,0.31052153834033425,0.1421783284711105,UP,0.2730531490083857,-18.13777670919545,3.146209597371083,0.1813661449095746,-10.653293020330894,2.644478939863872,0.7528798920904616,0.020132581278289697
0.09655987342152261,Lentil,UP_L_008,0.12352915358922545,25.55,83.2,0.7483531609759619,0.4476697654339239,0.07650861317007429,0.20580434352962773,-0.4387382821561791,0.3028914460262707,0.12381238142411716,UP,0.24573078041745594,-17.4848684887365,3.0033967897901728,0.2125007146969068,-10.66747184789759,2.5671548449469057,0.6718445478058876,0.020580434352962775
0.10301026352563411,Rice,BH_R_001,0.11728605465870781,25.61,85.14,0.3180806895624704,0.18125023409352745,-0.018211154294171347,0.06728617002352669,-0.2211618959610725,0.1810013576565078,0.12710422350922837,Bihar,0.19741114326494652,-13.796066906693673,2.9782499581954522,0.10672541784651067,-3.2964009707267032,3.3525795382600236,0.33629184385664174,0.006728617002352669
0.0926692178990512,Rice,BH_R_002,0.11336732445632246,25.7,85.2,0.511110763337453,0.3079224794031504,0.06999199159830323,0.09999470686599571,-0.3255687030954134,0.2234810058644434,0.11900254814709141,Bihar,0.21295791959074858,-16.869527183230215,2.842381355832263,0.11630374673826753,-6.962926943513983,3.132633294530712,0.44111877173914976,0.009999470686599572
0.057645417954979475,Rice,BH_R_003,0.07969047951909813,25.5,86.1,0.802558218961093,0.5428313935806439,0.2771958336219925,0.1399762753975845,-0.5293331549231763,0.26451298014355457,0.07690202725791853,Bihar,0.20083867788406978,-15.99376267998631,2.4280778766962583,0.20567446006527856,-9.039097386924697,2.2344987413374184,0.5253623853391005,0.013997627539758452
0.10540916975393019,Rice,BH_R_004,0.12366997044831646,25.8,85.3,0.7378891488824582,0.4596579284275433,0.02272546354883904,0.18499206317293868,-0.427567589547109,0.2816356520437337,0.11538928488515807,Bihar,0.21247196171229832,-17.009466928090436,2.747535800264937,0.18406739630494767,-9.546779760186428,2.448371543923106,0.7151636853336191,0.01849920631729387
0.0600406415847352,Rice,BH_R_005,0.08444544581084462,25.55,85.9,0.7351420712355967,0.4505893554339694,0.0621641095268339,0.18882192205044956,-0.414910532425789,0.24109731509530968,0.07800576300351059,Bihar,0.1809064848931154,-17.70926745553183,3.1832715574862522,0.20387961656180345,-10.690486500818484,2.606075447242099,0.6729779617087628,0.01888219220504496
0.12356759452521406,Rice,BH_R_006,0.15838179478701553,25.65,85.18,0.4013985843956669,0.19251359813930882,-0.15084155338014538,0.1352864670884709,-0.22145497673652823,0.2476315443626698,0.17111077290361842,Bihar,0.2477311967559539,-23.75087171379955,4.6351404731578265,0.14921456211373052,-13.893707269428845,3.253316904741442,0.5522401377758123,0.01352864670884709
0.0641769756820371,Rice,BH_R_007,0.08350485764368695,25.75,85.25,0.6955190651182851,0.47314501062097714,0.1587379144002248,0.1261427649816843,-0.44361881246313134,0.2203487315978443,0.07791655201464967,Bihar,0.16066476635959892,-17.098513219141438,2.604555327127848,0.18456128096210955,-9.585661106635422,2.3392895932026385,0.5367811507180603,0.01261427649816843
0.06475759578699385,Rice,BH_R_008,0.08774907069629878,25.45,86.05,0.722424584858384,0.4500092652846988,0.21185223145308038,0.14321329758169804,-0.4579424689388806,0.24051850209968442,0.09025941411553409,Bihar,0.20131451857765514,-16.31283322597836,2.5641880029925512,0.19342553291720496,-9.056649030688568,2.3746321344934294,0.5105723534053036,0.014321329758169805
0.050240787103009346,Wheat,BH_W_001,0.0680753747763387,25.6,85.1,0.9012809953082485,0.6068768931274672,0.15281847795480852,0.13910140535191642,-0.5669913793153545,0.2446562769655819,0.06039086132431413,Bihar,0.1715310322293329,-15.821398716997535,2.41089873291433,0.203814287091027,-8.835560062592295,2.2684249953832176,0.7484625173534399,0.013910140535191642
0.09145888017890398,Wheat,BH_W_002,0.12345995909907398,25.68,85.15,0.3502442155789212,0.001109523850314963,-0.458406557112405,0.2075239084081663,0.022332224760259114,0.16501990054731722,0.11998175944417198,Bihar,0.14665035749819183,-26.1117191384904,5.565608087384782,0.12743044206438683,-16.71031406786004,3.5858360174086394,0.8086507726913262,0.020752390840816634
